id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
51010701,บ้านสันต้นธง,Ban San Ton Thong,51010701,51010701,18.56572401123254,98.99240344762802
51010702,บ้านสันต้นธง,Ban San Ton Thong,51010702,51010702,18.55989367406223,98.98999080061913
51010703,บ้านบ่อแฮ้ว,Ban Bo Haeo,51010703,51010703,18.557450111104046,98.9830157160759
51010704,บ้านศรีย้อย,Ban Si Yoi,51010704,51010704,18.551013024157026,98.9773428440094
51010705,บ้านพันตาเกิน,Ban Phan Ta Koen,51010705,51010705,18.543235560208917,98.94983008503914
51010706,บ้านสันมะนะ,Ban San Ma Na,51010706,51010706,18.56222151028825,98.94400432705879
51010707,บ้านจักรคำภิมุข,Ban Chak Kham Phimuk,51010707,51010707,18.571636781587138,98.96649330854416
51010708,บ้านใหม่สันมะนะ,Ban Mai San Ma Na,51010708,51010708,18.55363976128135,98.94501015543938
51010709,บ้านปากล้อง,Ban Pak Long,51010709,51010709,18.543027037418426,98.94447907805443
51010710,บ้านริมกวง,Ban Rim Kwang,51010710,51010710,18.562114,99.000549
51010711,บ้านสันมหาพน,Ban San Maha Phon,51010711,51010711,18.58075788611722,98.99195149540901
