id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
101601,แขวง วัดอรุณ,Wat Arun,wat-arun,101601,0,10600,13.743,100.486
101602,แขวง วัดท่าพระ,Wat Tha Phra,wat-tha-phra,101602,0,10600,13.733,100.475
