id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
70041001,บ้านสี่หมื่น,Ban Si Muen,70041001,70041001,13.518164966656,99.90983292460442
70041002,บ้านสี่หมื่น,Ban Si Muen,70041002,70041002,13.52130355450603,99.92010712623596
70041003,บ้านสี่หมื่น,Ban Si Muen,70041003,70041003,13.509642194737738,99.93536219000816
70041004,บ้านสี่หมื่น,Ban Si Muen,70041004,70041004,13.520491202746042,99.9324694275856
70041005,บ้านคูหาสวรรค์,Ban Khuha Sawan,70041005,70041005,13.529095731784038,99.94551569223404
70041006,บ้านสี่หมื่น,Ban Si Muen,70041006,70041006,13.528030450837745,99.9311189353466
70041007,บ้านสี่หมื่น,Ban Si Muen,70041007,70041007,13.511532982859768,99.9397087097168
70041008,บ้านสี่หมื่น,Ban Si Muen,70041008,70041008,13.522703974632611,99.9330621957779
