id,name.local,name.en,name.slug,code.id,children_count.subdistrict,geo.lat,geo.lon
7503,อัมพวา,Amphawa,amphawa-7503,7503,12,13.427,99.954
7502,บางคนที,Bang Khonthi,bang-khonthi-7502,7502,13,13.487,99.958
7501,เมืองสมุทรสงคราม,Mueang Samut Songkhram,mueang-samut-songkhram-7501,7501,11,13.399,99.976
