id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
801207,บ้านใหม่,Ban Mai,ban-mai,801207,8,80140,8.277,100.154
801215,บ้านเพิง,Ban Phoeng,ban-phoeng,801215,8,80140,8.294,100.227
801212,บางพระ,Bang Phra,bang-phra,801212,4,80140,8.326,100.230
801211,บางศาลา,Bang Sala,bang-sala,801211,9,80140,8.246,100.185
801213,บางตะพง,Bang Taphong,bang-taphong,801213,4,80140,8.232,100.153
801204,ชะเมา,Chamao,chamao,801204,7,80330,8.275,100.054
801208,หูล่อง,Hu Long,hu-long,801208,7,80140,8.314,100.184
801218,ขนาบนาก,Khanap Nak,khanap-nak,801218,10,80140,8.220,100.247
801205,คลองกระบือ,Khlong Krabue,khlong-krabue,801205,13,80140,8.317,100.143
801202,คลองน้อย,Khlong Noi,khlong-noi,801202,19,80330,8.358,100.108
801206,เกาะทวด,Ko Thuat,ko-thuat,801206,8,80330,8.283,100.092
801209,แหลมตะลุมพุก,Laem Talumphuk,laem-talumphuk,801209,3,80140,8.458,100.196
801203,ป่าระกำ,Pa Rakam,pa-rakam,801203,11,80140,8.244,100.120
801214,ปากพนังฝั่งตะวันออก,Pak Phanang Fang Tawan-ok,pak-phanang-fang-tawan-ok,801214,7,80140,8.397,100.200
801210,ปากพนังฝั่งตะวันตก,Pak Phanang Fang Tawantok,pak-phanang-fang-tawantok,801210,4,80140,8.360,100.165
801217,ปากแพรก,Pak Phraek,pak-phraek,801217,9,80140,8.244,100.212
801216,ท่าพญา,Tha Phaya,tha-phaya,801216,10,92140,8.267,100.258
