id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
47100301,บ้านขี้เหล็ก,Ban Khilek,47100301,47100301,13.72706875088845,100.5340875685215
47100302,บ้านหนองลาด,Ban Nong Lat,47100302,47100302,13.832436221310635,100.528594404459
47100303,บ้านนาข่า,Ban Na Kha,47100303,47100303,13.72706875088845,100.5340875685215
47100304,บ้านหนองท่ม,Ban Nong Thom,47100304,47100304,13.72706875088845,100.5340875685215
47100305,บ้านดงห้วยเปลือย,Ban Dong Huai Plueai,47100305,47100305,17.949118372731164,103.51261898875237
47100306,บ้านซ่อมดู่,Ban Chom Du,47100306,47100306,13.72706875088845,100.5340875685215
47100307,บ้านดงห้วยเปลือย,Ban Dong Huai Plueai,47100307,47100307,17.951171177254185,103.51370126008987
47100308,บ้านท่ากระดัน,Ban Tha Kradan,47100308,47100308,13.719064219119291,100.53031101822853
47100309,บ้านโนนสวรรค์,Ban Non Sawan,47100309,47100309,13.72706875088845,100.5340875685215
47100310,บ้านโนนแสงทอง,Ban Non Saeng Thong,47100310,47100310,13.786427159319341,100.54335728287697
47100311,บ้านดงห้วยเปลือย,Ban Dong Huai Plueai,47100311,47100311,17.94706682023128,103.5121563076973
