id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
660612,บ้านน้อย,Ban Noi,ban-noi,660612,6,66130,16.043,100.288
660608,บางคลาน,Bang Khlan,bang-khlan,660608,6,66130,16.001,100.286
660601,โพทะเล,Pho Thale,pho-thale,660601,9,66130,16.103,100.236
660604,ท่าบัว,Tha Bua,tha-bua,660604,13,66130,16.059,100.326
660606,ท่าขมิ้น,Tha Khamin,tha-khamin,660606,12,66130,16.025,100.200
660611,ท่านั่ง,Tha Nang,tha-nang,660611,6,66130,15.963,100.276
660607,ท่าเสา,Tha Sao,tha-sao,660607,9,66130,15.966,100.212
660602,ท้ายน้ำ,Thai Nam,thai-nam,660602,10,66130,16.147,100.207
660603,ทะนง,Thanong,thanong,660603,11,66130,16.078,100.180
660605,ทุ่งน้อย,Thung Noi,thung-noi,660605,7,66130,16.117,100.315
660613,วัดขวาง,Wat Khwang,wat-khwang,660613,8,66130,16.160,100.298
