id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
711303,ดอนแสลบ,Don Salaep,don-salaep,711303,24,71170,14.292,99.701
711301,ห้วยกระเจา,Huai Krachao,huai-krachao,711301,21,71170,14.312,99.618
711304,สระลงเรือ,Sa Long Ruea,sa-long-ruea,711304,17,71170,14.357,99.764
711302,วังไผ่,Wang Phai,wang-phai,711302,11,71170,14.434,99.597
