id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
49010401,บ้านบางทรายใหญ่,Ban Bang Sai Yai,49010401,49010401,16.616375356401612,104.7365565598011
49010402,บ้านบางทรายใหญ่,Ban Bang Sai Yai,49010402,49010402,16.603595885186433,104.73509207367897
49010403,บ้านโคกสูง,Ban Khok Sung,49010403,49010403,16.607911493576193,104.72175344824791
49010404,บ้านดอนม่วย,Ban Don Muai,49010404,49010404,16.627818841191228,104.71602290868759
49010405,บ้านหนองแอก,Ban Nong Aek,49010405,49010405,16.643196113485587,104.68984454870224
49010406,บ้านหนองหอย,Ban Nong Hoi,49010406,49010406,16.6104920731196,104.68125075101852
49010407,บ้านคำผักหนอก,Ban Kham Phak Nok,49010407,49010407,16.593028789845437,104.72709640860558
49010408,บ้านป่าหวาย,Ban Pa Wai,49010408,49010408,16.605508233443626,104.6998156607151
49010409,บ้านสงเปือย,Ban Song Pueai,49010409,49010409,16.59403385845166,104.73292484879494
49010410,บ้านโนนสว่าง,Ban Non Sawang,49010410,49010410,16.650715326620155,104.6876572072506
49010411,บ้านหนองหอย,Ban Nong Hoi,49010411,49010411,16.61454536361548,104.67488586902618
49010412,บ้านหนองแอก,Ban Nong Aek,49010412,49010412,16.643864271503947,104.68806892633438
49010413,บ้านบางทรายใหญ่,Ban Bang Sai Yai,49010413,49010413,16.612577844893305,104.73582029342651
