id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
501510,บ้านปง,Ban Pong,ban-pong,501510,11,50230,18.769,98.868
501507,บ้านแหวน,Ban Waen,ban-waen,501507,13,50230,18.701,98.944
501503,หารแก้ว,Han Kaeo,han-kaeo,501503,9,50230,18.650,98.922
501501,หางดง,Hang Dong,hang-dong,501501,9,50230,18.692,98.915
501505,ขุนคง,Khun Khong,khun-khong,501505,9,50230,18.673,98.956
501511,น้ำแพร่,Nam Phrae,nam-phrae,501511,11,50230,18.709,98.881
501502,หนองแก๋ว,Nong Kaeo,nong-kaeo,501502,9,50230,18.674,98.933
501509,หนองควาย,Nong Khwai,nong-khwai,501509,12,50230,18.731,98.923
501504,หนองตอง,Nong Tong,nong-tong,501504,14,50340,18.613,98.945
501508,สันผักหวาน,San Phak Wan,san-phak-wan,501508,7,50230,18.719,98.970
501506,สบแม่ข่า,Sop Mae Kha,sop-mae-kha,501506,5,50230,18.689,98.980
