id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
650612,ดงประคำ,Dong Prakham,dong-prakham,650612,11,65180,17.189,100.260
650605,หอกลอง,Ho Klong,ho-klong,650605,7,65150,16.985,100.251
650610,มะต้อง,Matong,matong,650610,12,65180,17.086,100.166
650604,มะตูม,Matum,matum,650604,6,65150,16.936,100.205
650609,หนองแขม,Nong Khaem,nong-khaem,650609,10,65150,17.046,100.131
650601,พรหมพิราม,Phrom Phiram,phrom-phiram,650601,15,65150,17.004,100.135
650606,ศรีภิรมย์,Si Phirom,si-phirom,650606,13,65180,17.094,100.029
650607,ตลุกเทียม,Taluk Thiam,taluk-thiam,650607,9,65180,17.149,100.039
650602,ท่าช้าง,Tha Chang,tha-chang,650602,13,65150,16.976,100.168
650611,ทับยายเชียง,Thap Yai Chiang,thap-yai-chiang,650611,6,65150,17.095,100.294
650608,วังวน,Wang Won,wang-won,650608,10,65150,17.050,100.029
650603,วงฆ้อง,Wong Khong,wong-khong,650603,11,65180,17.113,100.107
