id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
141510,บ้านขวาง,Ban Khwang,ban-khwang,141510,4,13150,14.576,100.518
141512,บ้านใหม่,Ban Mai,ban-mai,141512,4,13150,14.531,100.500
141509,บ้านนา,Ban Na,ban-na,141509,6,13150,14.606,100.510
141505,บางนา,Bang Na,bang-na,141505,5,13150,14.576,100.581
141507,เจ้าปลุก,Chao Pluk,chao-pluk,141507,5,13150,14.584,100.538
141501,หัวไผ่,Hua Phai,hua-phai,141501,6,13150,14.532,100.525
141502,กะทุ่ม,Kathum,kathum,141502,5,13150,14.546,100.556
141503,มหาราช,Maha Rat,maha-rat,141503,4,13150,14.552,100.528
141504,น้ำเต้า,Namtao,namtao,141504,4,13150,14.566,100.542
141508,พิตเพียน,Phitphian,phitphian,141508,7,13150,14.608,100.544
141506,โรงช้าง,Rong Chang,rong-chang,141506,4,13150,14.602,100.563
141511,ท่าตอ,Tha To,tha-to,141511,4,13150,14.556,100.511
