id,name.th,name.en,name.slug,code.dopa,children_count.subdistricts,children_count.villages,geo.lat,geo.lon
2506,บ้านสร้าง,Ban Sang,ban-sang,2506,9,88,13.984,101.202
2502,กบินทร์บุรี,Kabin Buri,kabin-buri,2502,14,200,13.963,101.642
2501,เมืองปราจีนบุรี,Mueang Prachin Buri,mueang-prachin-buri,2501,12,149,14.057,101.374
2503,นาดี,Na Di,na-di,2503,6,63,14.081,101.766
2507,ประจันตคาม,Prachantakham,prachantakham,2507,9,106,14.052,101.563
2508,ศรีมหาโพธิ,Si Maha Phot,si-maha-phot,2508,10,90,13.964,101.483
2509,ศรีมโหสถ,Si Mahosot,si-mahosot,2509,4,24,13.926,101.410
