id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
300806,บ้านเก่า,Ban Kao,ban-kao,300806,13,30210,15.211,101.673
300807,บ้านแปรง,Ban Praeng,ban-praeng,300807,12,36220,15.372,101.809
300802,ด่านขุนทด,Dan Khun Thot,dan-khun-thot,300802,17,30210,15.214,101.788
300804,ด่านใน,Dan Nai,dan-nai,300804,8,30210,15.119,101.855
300803,ด่านนอก,Dan Nok,dan-nok,300803,7,30210,15.157,101.870
300813,หินดาด,Hin Dat,hin-dat,300813,24,30210,15.149,101.618
300815,ห้วยบง,Huai Bong,huai-bong,300815,25,30210,15.161,101.486
300801,กุดพิมาน,Kut Phiman,kut-phiman,300801,15,30210,15.303,101.759
300817,โนนเมืองพัฒนา,Non Mueang Phatthana,non-mueang-phatthana,300817,11,30210,15.304,101.897
300812,หนองบัวละคร,Nong Bua Lakhon,nong-bua-lakhon,300812,9,30210,15.243,101.863
300811,หนองบัวตะเกียด,Nong Bua Takiat,nong-bua-takiat,300811,15,30210,15.281,101.821
300810,หนองกราด,Nong Krat,nong-krat,300810,17,30210,15.348,101.667
300818,หนองไทร,Nong Sai,nong-sai,300818,11,36220,15.360,101.855
300808,พันชนะ,Phan Chana,phan-chana,300808,11,30210,15.270,101.689
300809,สระจรเข้,Sa Chorakhe,sa-chorakhe,300809,13,30210,15.147,101.808
300805,ตะเคียน,Takhian,takhian,300805,17,30210,15.124,101.724
