id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
410609,บ้านเชียง,Ban Chiang,ban-chiang,410609,15,41320,17.398,103.228
410610,บ้านยา,Ban Ya,ban-ya,410610,9,41320,17.395,103.273
410617,ดอนหายโศก,Don Hai Sok,don-hai-sok,410617,10,41130,17.422,102.993
410601,หนองหาน,Nong Han,nong-han,410601,19,41130,17.381,103.095
410602,หนองเม็ก,Nong Mek,nong-mek,410602,20,41130,17.355,103.169
410614,หนองไผ่,Nong Phai,nong-phai,410614,12,41130,17.327,103.111
410618,หนองสระปลา,Nong Sa Pla,nong-sa-pla,410618,9,41320,17.348,103.254
410612,ผักตบ,Phak Top,phak-top,410612,13,41130,17.339,103.021
410605,พังงู,Phang Ngu,phang-ngu,410605,15,41130,17.257,103.117
410611,โพนงาม,Phon Ngam,phon-ngam,410611,21,41130,17.360,102.968
410606,สะแบง,Sabaeng,sabaeng,410606,9,41130,17.453,103.116
410607,สร้อยพร้าว,Soi Phrao,soi-phrao,410607,11,41130,17.430,103.056
