id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
940913,บาโลย,Baloi,baloi,940913,4,94190,6.781,101.439
940909,บางปู,Bang Pu,bang-pu,940909,3,94150,6.868,101.335
940917,จะรัง,Charang,charang,940917,7,94150,6.843,101.450
940918,แหลมโพธิ์,Laem Pho,laem-pho,940918,4,94150,6.942,101.296
940915,มะนังยง,Manang Yong,manang-yong,940915,5,94150,6.813,101.402
940910,หนองแรต,Nong Raet,nong-raet,940910,6,94150,6.849,101.403
940911,ปิยามุมัง,Piya Mumang,piya-mumang,940911,5,94150,6.823,101.376
940912,ปุลากง,Pula Kong,pula-kong,940912,4,94150,6.769,101.391
940916,ราตาปันยัง,Rata Panyang,rata-panyang,940916,5,94150,6.822,101.353
940914,สาบัน,Saban,saban,940914,5,94150,6.820,101.439
940906,ตาแกะ,Ta Kae,ta-kae,940906,4,94150,6.844,101.336
940907,ตาลีอายร์,Tali-ai,tali-ai,940907,4,94150,6.789,101.389
940901,ตะโละ,Talo,talo,940901,5,94150,6.782,101.353
940902,ตะโละกาโปร์,Talo Kapo,talo-kapo,940902,5,94150,6.872,101.430
940904,ตันหยงจึงงา,Tanyong Chueng-nga,tanyong-chueng-nga,940904,2,94190,6.787,101.458
940903,ตันหยงดาลอ,Tanyong Dalo,tanyong-dalo,940903,5,94150,6.808,101.423
940905,ตอหลัง,Tolang,tolang,940905,3,94150,6.802,101.448
940908,ยามู,Yamu,yamu,940908,5,94150,6.855,101.372
