id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
45200501,บ้านห้วยสนุก,Ban Huai Sanuk,45200501,45200501,15.988636744922902,103.82044404745102
45200502,บ้านสะพานทอง,Ban Saphan Thong,45200502,45200502,15.981779235960525,103.831247985363
45200503,บ้านบัวหลวง,Ban Hua Luang,45200503,45200503,15.974595295201084,103.83107095956802
45200504,บ้านเหล่า,Ban Lao,45200504,45200504,15.966686473576907,103.81405904889107
45200505,บ้านเหล่าหาด,Ban Lao Hat,45200505,45200505,15.964146404269293,103.82921755313873
45200506,บ้านยางกลาง,Ban Yang Klang,45200506,45200506,15.971922524932666,103.84234294295311
45200507,บ้านซองแมว,Ban Chong Maeo,45200507,45200507,15.964620896820367,103.83115142583847
45200508,บ้านหนองหล่ม,Ban Nong Lom,45200508,45200508,15.936639388660748,103.8139396905899
45200509,บ้านบัวหลวง,Ban Hua Luang,45200509,45200509,15.972623921066704,103.83341789245605
45200510,บ้านสหราษฎร์,Ban Saharat,45200510,45200510,15.967894606910917,103.84282037615776
45200511,บ้านห้วยสนุก,Ban Huai Sanuk,45200511,45200511,15.99698043942059,103.81911098957062
