id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
240501,บ้านโพธิ์,Ban Pho,ban-pho,240501,4,24140,13.588,101.086
240512,บางกรูด,Bang Krut,bang-krut,240512,3,24140,13.633,101.078
240511,บางซ่อน,Bang Son,bang-son,240511,3,24140,13.558,101.058
240506,ดอนทราย,Don Sai,don-sai,240506,4,24140,13.631,101.125
240504,คลองบ้านโพธิ์,Khlong Ban Pho,khlong-ban-pho,240504,4,24140,13.572,101.057
240503,คลองขุด,Khlong Khut,khlong-khut,240503,4,24140,13.611,101.194
240505,คลองประเวศ,Khlong Prawet,khlong-prawet,240505,3,24140,13.630,101.024
240502,เกาะไร่,Ko Rai,ko-rai,240502,5,24140,13.678,100.958
240513,แหลมประดู่,Laem Pradu,laem-pradu,240513,6,24140,13.597,101.209
240514,ลาดขวาง,Lat Khwang,lat-khwang,240514,4,24140,13.605,101.023
240510,หนองบัว,Nong Bua,nong-bua,240510,4,24140,13.617,101.101
240509,หนองตีนนก,Nong Tin Nok,nong-tin-nok,240509,5,24140,13.585,101.107
240516,แสนภูดาษ,Saen Phu Dat,saen-phu-dat,240516,3,24140,13.582,101.015
240515,สนามจันทร์,Sanam Chan,sanam-chan,240515,6,24140,13.594,101.066
240517,สิบเอ็ดศอก,Sip Et Sok,sip-et-sok,240517,5,24140,13.605,101.148
240508,ท่าพลับ,Tha Phlap,tha-phlap,240508,4,24140,13.616,101.075
240507,เทพราช,Theppharat,theppharat,240507,6,24140,13.641,100.982
