id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
40101401,บ้านหินตั้ง,Ban Hin Tang,40101401,40101401,16.0477003305911,102.83126950263977
40101402,บ้านโคกก่อง,Ban Khok Kong,40101402,40101402,16.04570776749903,102.83352792263031
40101403,บ้านหนองฮี,Ban Nong Hi,40101403,40101403,16.053434315874444,102.80760034918785
40101404,บ้านป่างิ้ว,Ban Pa Ngio,40101404,40101404,16.046802004161155,102.80840903520584
40101405,บ้านโนนสิงห์ทอง,Ban Non Sing Thong,40101405,40101405,16.05880083625774,102.81962066888809
40101406,บ้านโนนทอง,Ban Non Thong,40101406,40101406,16.05780847907787,102.7814756333828
40101407,บ้านหินลาด,Ban Hin Lat,40101407,40101407,16.020011456341418,102.88521140813828
40101408,บ้านสว่าง,Ban Sawang,40101408,40101408,16.02112388026705,102.834193110466
40101409,บ้านนาโน,Ban Na No,40101409,40101409,16.002322696251618,102.88488149642944
40101410,บ้านแก่นคำ,Ban Kaen Kham,40101410,40101410,16.047091995201864,102.83030390739441
40101411,บ้านโคกก่อง,Ban Khok Kong,40101411,40101411,16.043386522361374,102.83964201807976
40101412,บ้านหนองไผ่,Ban Nong Phai,40101412,40101412,16.051305195183236,102.80389487743378
