id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
45060701,บ้านคำบ่อ,Ban Kham Bo,45060701,45060701,15.644856516995153,104.07438218593597
45060702,บ้านคำใหล,Ban Kham Lai,45060702,45060702,15.653653473470305,104.08089458942413
45060703,บ้านโคกสว่าง,Ban Khok Sawang,45060703,45060703,15.655341278429198,104.0650400519371
45060704,บ้านหนองบัวใหญ่,Ban Nong Bua Yai,45060704,45060704,15.644853934157316,104.05221372842789
45060705,บ้านหนองบัวน้อย,Ban Nong Bua Noi,45060705,45060705,15.643713608064456,104.05490130186081
45060706,บ้านคำสูง,Ban Kham Sung,45060706,45060706,15.62406232486216,104.08447667956352
45060707,บ้านหนองฟ้า,Ban Nong Fa,45060707,45060707,15.626268280530745,104.10053104162216
45060708,บ้านขุมเงิน,Ban Khum Ngoen,45060708,45060708,15.655265088605086,104.09537047147751
45060709,บ้านหนองโสน,Ban Nong Sano,45060709,45060709,15.638458727680266,104.04347911477089
45060710,บ้านคำแดง,Ban Kham Daeng,45060710,45060710,15.639871579266465,104.0955662727356
45060711,บ้านดอนมะหรี่,Ban Don Mari,45060711,45060711,15.653714167539723,104.06852424144745
45060712,บ้านหนองแคน,Ban Nong Khaen,45060712,45060712,15.620205720013631,104.09962177276611
45060713,บ้านคำเม็ก,Ban Kham Mek,45060713,45060713,15.645161291631746,104.08052980899811
45060714,บ้านหนองแคนน้อย,Ban Nong Khaen Noi,45060714,45060714,15.647436755712903,104.09455239772797
45060715,บ้านยางตาก,Ban Yang Tak,45060715,45060715,15.612838447266872,104.10577073693275
45060716,บ้านโนนเจริญ,Ban Non Charoen,45060716,45060716,15.642480292395735,104.05146539211273
