id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
620303,คลองลานพัฒนา,Khlong Lan Phatthana,khlong-lan-phatthana,620303,21,62180,16.096,99.252
620301,คลองน้ำไหล,Khlong Nam Lai,khlong-nam-lai,620301,28,62180,16.157,99.144
620302,โป่งน้ำร้อน,Pong Nam Ron,pong-nam-ron,620302,10,62180,16.389,99.258
620304,สักงาม,Sak Ngam,sak-ngam,620304,10,62180,16.324,99.348
