id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
96030401,บ้านบือแนปิแย,Ban Buemae Piyae,96030401,96030401,6.609020970496837,101.63008511066437
96030402,บ้านปะลุกาสาเมาะ,Ban Paluka Samo,96030402,96030402,6.60827494218569,101.6297136247158
96030403,บ้านตะโละตา,Ban Talota,96030403,96030403,6.607199860122289,101.5932047367096
96030404,บ้านเชิงเขา,Ban Choeng Khao,96030404,96030404,6.602363960242208,101.58370837569237
96030405,บ้านมะยูง,Ban Mayung,96030405,96030405,6.5888231893515234,101.62288203835487
96030406,บ้านบาตู,Ban Batu,96030406,96030406,6.616782262534655,101.6289934515953
96030407,บ้านปะลุกาแปเราะ,Ban Paluka Baero,96030407,96030407,6.616483856031402,101.60110384225845
96030408,บ้านกือดายือริง,Ban Kueda Yuering,96030408,96030408,6.600859892491845,101.60757198929787
96030409,บ้านกาบุห์,Ban Kabu,96030409,96030409,6.607877948089928,101.60340115427971
96030410,บ้านซะมูแว,Ban Samuwae,96030410,96030410,6.619831593654336,101.58619076013565
96030411,บ้านมาแฮ,Ban Mahae,96030411,96030411,6.58838221548553,101.6309005022049
