id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
210308,บ้านนา,Ban Na,ban-na,210308,13,21110,12.846,101.674
210303,ชากโดน,Chak Don,chak-don,210303,8,21110,12.700,101.604
210306,ชากพง,Chak Phong,chak-phong,210306,7,21190,12.668,101.549
210317,ห้วยยาง,Huai Yang,huai-yang,210317,9,21110,12.812,101.533
210311,คลองปูน,Khlong Pun,khlong-pun,210311,9,21170,12.765,101.750
210310,กองดิน,Kong Din,kong-din,210310,11,22160,12.815,101.792
210305,กร่ำ,Kram,kram,210305,6,21190,12.668,101.631
210307,กระแสบน,Krasae Bon,krasae-bon,210307,14,21110,12.871,101.611
210304,เนินฆ้อ,Noen Kho,noen-kho,210304,9,21110,12.704,101.678
210313,ปากน้ำกระแส,Pak Nam Krasae,pak-nam-krasae,210313,8,21170,12.717,101.709
210312,พังราด,Phang Rat,phang-rat,210312,8,21110,12.729,101.772
210318,สองสลึง,Song Salueng,song-salueng,210318,8,21110,12.743,101.548
210301,ทางเกวียน,Thang Kwian,thang-kwian,210301,26,21110,12.807,101.625
210309,ทุ่งควายกิน,Thung Khwai Kin,thung-khwai-kin,210309,13,21110,12.808,101.733
210302,วังหว้า,Wang Wa,wang-wa,210302,14,21110,12.763,101.624
