id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
310703,บ้านไทร,Ban Sai,ban-sai,310703,12,31140,14.705,103.065
310706,จรเข้มาก,Chorakhe Mak,chorakhe-mak,310706,18,31140,14.500,102.989
310715,เขาคอก,Khao Khok,khao-khok,310715,15,31140,14.440,103.004
310710,โคกม้า,Khok Ma,khok-ma,310710,9,31140,14.641,103.035
310718,โคกมะขาม,Khok Makham,khok-makham,310718,7,31140,14.602,103.129
310719,โคกตูม,Khok Tum,khok-tum,310719,10,31140,14.702,102.989
310708,โคกย่าง,Khok Yang,khok-yang,310708,9,31140,14.562,103.005
310705,ละเวี้ย,Lawia,lawia,310705,13,31140,14.599,103.191
310716,หนองบอน,Nong Bon,nong-bon,310716,11,31140,14.542,103.143
310707,ปังกู,Pang Ku,pang-ku,310707,14,31140,14.537,103.067
310713,ไพศาล,Phaisan,phaisan,310713,16,31140,14.662,103.208
310701,ประโคนชัย,Prakhon Chai,prakhon-chai,310701,14,31140,14.613,103.081
310720,ประทัดบุ,Prathat Bu,prathat-bu,310720,8,31140,14.569,102.962
310702,แสลงโทน,Salaeng Thon,salaeng-thon,310702,7,31140,14.787,103.055
310721,สี่เหลี่ยม,Si Liam,si-liam,310721,8,31140,14.750,103.003
310714,ตะโกตาพิ,Tako Taphi,tako-taphi,310714,11,31140,14.638,102.981
