id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
302103,จันทึก,Chanthuek,chanthuek,302103,22,30130,14.806,101.456
302107,ขนงพระ,Khanong Phra,khanong-phra,302107,15,30130,14.594,101.530
302109,คลองม่วง,Khlong Muang,khlong-muang,302109,21,30130,14.647,101.649
302102,กลางดง,Klang Dong,klang-dong,302102,15,30320,14.650,101.283
302105,หมูสี,Mu Si,mu-si,302105,19,30130,14.501,101.402
302110,หนองน้ำแดง,Nong Nam Daeng,nong-nam-daeng,302110,11,30130,14.613,101.398
302106,หนองสาหร่าย,Nong Sarai,nong-sarai,302106,30,30130,14.689,101.488
302101,ปากช่อง,Pak Chong,pak-chong,302101,40,30130,14.722,101.363
302112,พญาเย็น,Phaya Yen,phaya-yen,302112,14,30320,14.548,101.246
302108,โป่งตาลอง,Pong Talong,pong-talong,302108,13,30130,14.472,101.605
302104,วังกะทะ,Wang Katha,wang-katha,302104,24,30130,14.536,101.640
302111,วังไทร,Wang Sai,wang-sai,302111,18,30130,14.706,101.573
