id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
610203,เขาขี้ฝอย,Khao Khi Foi,khao-khi-foi,610203,6,61120,15.469,99.939
610205,โคกหม้อ,Khok Mo,khok-mo,610205,5,61120,15.550,99.915
610207,หนองกลางดง,Nong Klang Dong,nong-klang-dong,610207,11,61120,15.465,99.844
610208,หนองกระทุ่ม,Nong Krathum,nong-krathum,610208,15,61120,15.508,99.710
610209,หนองสระ,Nong Sa,nong-sa,610209,7,61120,15.445,99.820
610204,หนองหญ้าปล้อง,Nong Ya Plong,nong-ya-plong,610204,6,61120,15.495,99.909
610206,หนองยายดา,Nong Yai Da,nong-yai-da,610206,8,61120,15.519,99.870
610210,ตลุกดู่,Taluk Du,taluk-du,610210,17,61120,15.452,99.740
610201,ทัพทัน,Thap Than,thap-than,610201,8,61120,15.467,99.888
610202,ทุ่งนาไทย,Thung Na Thai,thung-na-thai,610202,7,61120,15.450,99.926
