id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
34030101,บ้านด่านเก่า,Ban Dan Kao,34030101,34030101,15.317888972942793,105.49188673496246
34030102,บ้านด่านใหม่,Ban Dan Mai,34030102,34030102,15.323115786561761,105.49056306481361
34030103,บ้านห้วยสะคาม,Ban Huai Sa Kham,34030103,34030103,15.331013317459686,105.47353774309158
34030104,บ้านหัวเห่ว,Ban Hua Heo,34030104,34030104,15.283840997592334,105.45411720871925
34030105,บ้านตุงลุง,Ban Tung Lung,34030105,34030105,15.299504193553227,105.41885688900948
34030106,บ้านปากห้วยแคน,Ban Pak Huai Khaen,34030106,34030106,15.297568995869092,105.41943088173866
34030107,บ้านห้วยหมากใต้,Ban Huai Mak Tai,34030107,34030107,15.318658581267778,105.51989570260048
34030108,บ้านเวินบึก,Ban Woen Buek,34030108,34030108,15.316930515590903,105.55225655436516
34030109,บ้านดอนสวรรค์,Ban Don Sawan,34030109,34030109,15.304268377427235,105.4125228524208
34030110,บ้านท่าแพ,Ban Tha Phae,34030110,34030110,15.30230864616506,105.4945756494999
34030111,บ้านหัวเห่วพัฒนา,Ban Hua Heo Phatthana,34030111,34030111,15.308238232262621,105.46074762940407
34030112,บ้านผาประตูทอง,Ban Pratu Thong,34030112,34030112,15.31097789266969,105.415980219841
