id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
341122,บ้านแดง,Ban Daeng,ban-daeng,341122,9,34130,15.658,105.081
341120,ห้วยฝ้ายพัฒนา,Huai Fai Phatthana,huai-fai-phatthana,341120,12,34130,15.522,105.168
341103,เกษม,Kasem,kasem,341103,15,34130,15.691,105.049
341123,คำเจริญ,Kham Charoen,kham-charoen,341123,8,34130,15.642,105.032
341105,ขามเปี้ย,Kham Pia,kham-pia,341105,12,34130,15.542,104.934
341107,โคกจาน,Khok Chan,khok-chan,341107,12,34130,15.507,105.100
341106,คอนสาย,Khon Sai,khon-sai,341106,10,34130,15.736,105.128
341101,ขุหลุ,Khulu,khulu,341101,8,34130,15.601,105.021
341102,กระเดียน,Kradian,kradian,341102,9,34130,15.618,105.089
341121,กุดยาลวน,Kut Ya Luan,kut-ya-luan,341121,7,34130,15.731,105.029
341104,กุศกร,Kutsakon,kutsakon,341104,9,34130,15.570,105.102
341113,ไหล่ทุ่ง,Lai Thung,lai-thung,341113,12,34130,15.600,104.968
341108,นาพิน,Na Phin,na-phin,341108,11,34130,15.562,105.034
341109,นาสะไม,Na Samai,na-samai,341109,13,34130,15.687,104.913
341110,โนนกุง,Non Kung,non-kung,341110,12,34130,15.659,105.168
341117,หนองเต่า,Nong Tao,nong-tao,341117,9,34130,15.725,104.933
341114,เป้า,Pao,pao,341114,11,34130,15.690,104.978
341116,สะพือ,Saphue,saphue,341116,8,34130,15.510,105.029
341115,เซเป็ด,Se Pet,se-pet,341115,10,34130,15.547,104.988
341112,ตากแดด,Tak Daet,tak-daet,341112,10,34130,15.589,105.183
341119,ท่าหลวง,Tha Luang,tha-luang,341119,9,34130,15.673,105.212
341118,ถ้ำแข้,Tham Khae,tham-khae,341118,9,34130,15.672,105.134
341111,ตระการ,Trakan,trakan,341111,9,34130,15.466,105.050
