id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
311010,บ้านยาง,Ban Yang,ban-yang,311010,13,31130,14.873,102.886
311015,บุโพธิ์,Bu Pho,bu-pho,311015,8,31130,15.109,102.938
311013,หินโคน,Hin Khon,hin-khon,311013,16,31130,15.057,102.820
311007,โคกกลาง,Khok Klang,khok-klang,311007,16,31130,14.949,102.862
311012,โคกล่าม,Khok Lam,khok-lam,311012,12,31130,15.114,102.839
311008,โคกสะอาด,Khok Sa-at,khok-sa-at,311008,16,31130,15.154,102.902
311001,ลำปลายมาศ,Lam Plai Mat,lam-plai-mat,311001,10,31130,15.019,102.834
311009,เมืองแฝก,Mueang Faek,mueang-faek,311009,17,31130,15.154,102.973
311014,หนองบัวโคก,Nong Bua Khok,nong-bua-khok,311014,13,31130,15.006,102.889
311016,หนองโดน,Nong Don,nong-don,311016,8,31130,14.882,102.824
311006,หนองกระทิง,Nong Kathing,nong-kathing,311006,11,31130,14.974,102.760
311002,หนองคู,Nong Khu,nong-khu,311002,14,31130,14.999,102.803
311011,ผไทรินทร์,Phathairin,phathairin,311011,19,31130,14.917,102.777
311003,แสลงพัน,Salaeng Phan,salaeng-phan,311003,17,31130,14.990,102.957
311005,ตลาดโพธิ์,Talat Pho,talat-pho,311005,9,31130,15.083,102.893
311004,ทะเมนชัย,Thamen Chai,thamen-chai,311004,17,31130,15.051,102.945
