id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
50170601,บ้านเกาะหลวง,Ban Ko Luang,50170601,50170601,17.86429882824006,98.733861297369
50170602,บ้านสันบ่อเย็น,Ban San Bo Yen,50170602,50170602,17.853275,98.741131
50170603,บ้านหนองเหม็น,Ban Nong Men,50170603,50170603,17.851567,98.745671
50170604,บ้านโปงท่า,Ban Pong Tha,50170604,50170604,17.892675,98.742878
50170605,บ้านโปงทุ่ง,Ban Pong Thung,50170605,50170605,17.851820,98.749630
50170606,บ้านงิ้วสูง,Ban Ngio Sung,50170606,50170606,17.847873424737436,98.74651327729225
50170607,บ้านกองวะ,Ban Kong Wa,50170607,50170607,17.80473731927067,98.80089573562144
50170608,บ้านแม่บวนเหนือ,Ban Mae Buan Nuea,50170608,50170608,17.888053461264246,98.81169732660057
50170609,บ้านแม่ตูบ,Ban Mae Tup,50170609,50170609,17.945536114364145,98.81314806640148
50170610,บ้านแม่บวนใต้,Ban Mae Buan Tai,50170610,50170610,479206,1978447
50170611,บ้านโป่งโค้ง,Ban Pong Khong,50170611,50170611,17.918940,98.792906
