id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
220108,บางกะจะ,Bang Kacha,bang-kacha,220108,10,22000,12.563,102.056
220107,จันทนิมิต,Chanthanimit,chanthanimit,220107,9,22000,12.610,102.123
220103,คลองนารายณ์,Khlong Narai,khlong-narai,220103,14,22000,12.574,102.166
220105,คมบาง,Khom Bang,khom-bang,220105,10,22000,12.542,102.169
220104,เกาะขวาง,Ko Khwang,ko-khwang,220104,9,22000,12.562,102.090
220110,หนองบัว,Nong Bua,nong-bua,220110,11,22000,12.534,102.101
220111,พลับพลา,Phlapphla,phlapphla,220111,13,22000,12.605,102.172
220109,แสลง,Salaeng,salaeng,220109,10,22000,12.694,102.107
220101,ตลาด,Talat,talat,220101,7,22000,12.591,102.087
220106,ท่าช้าง,Tha Chang,tha-chang,220106,16,22000,12.644,102.098
220102,วัดใหม่,Wat Mai,wat-mai,220102,9,22000,12.611,102.105
