id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
320910,ช่างปี่,Chang Pi,chang-pi,320910,14,32110,14.946,103.705
320903,จารพัต,Charaphat,charaphat,320903,20,32110,14.867,103.735
320907,คาละแมะ,Khalamae,khalamae,320907,15,32110,15.081,103.825
320912,ขวาวใหญ่,Khwao Yai,khwao-yai,320912,9,32110,15.018,103.770
320911,กุดหวาย,Kut Wai,kut-wai,320911,14,32110,14.920,103.868
320913,นารุ่ง,Na Rung,na-rung,320913,9,32110,14.984,103.829
320906,หนองบัว,Nong Bua,nong-bua,320906,18,32110,15.083,103.760
320909,หนองขวาว,Nong Khwao,nong-khwao,320909,17,32110,14.979,103.794
320908,หนองเหล็ก,Nong Lek,nong-lek,320908,18,32110,14.812,103.722
320915,ผักไหม,Phak Mai,phak-mai,320915,11,32110,14.848,103.830
320901,ระแงง,Ra-ngaeng,ra-ngaeng,320901,15,32110,14.898,103.824
320905,แตล,Taen,taen,320905,22,32110,15.029,103.710
320914,ตรมไพร,Trom Phrai,trom-phrai,320914,10,32110,14.845,103.785
320902,ตรึม,Truem,truem,320902,18,32110,15.035,103.845
320904,ยาง,Yang,yang,320904,18,32110,14.955,103.856
