id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
610104,ดอนขวาง,Don Khwang,don-khwang,610104,7,61000,15.415,100.032
610105,หาดทนง,Hat Thanong,hat-thanong,610105,6,61000,15.382,100.096
610106,เกาะเทโพ,Ko Thepho,ko-thepho,610106,6,61000,15.350,100.088
610102,น้ำซึม,Nam Suem,nam-suem,610102,7,61000,15.353,100.033
610114,เนินแจง,Noen Chaeng,noen-chaeng,610114,9,61000,15.460,100.031
610109,โนนเหล็ก,Non Lek,non-lek,610109,6,61000,15.462,99.985
610108,หนองแก,Nong Kae,nong-kae,610108,6,61000,15.417,99.974
610111,หนองไผ่แบน,Nong Phai Baen,nong-phai-baen,610111,6,61000,15.444,100.018
610112,หนองพังค่า,Nong Phang Kha,nong-phang-kha,610112,6,61000,15.398,99.959
610110,หนองเต่า,Nong Tao,nong-tao,610110,6,61000,15.455,99.963
610103,สะแกกรัง,Sakae Krang,sakae-krang,610103,8,61000,15.354,100.068
610107,ท่าซุง,Tha Sung,tha-sung,610107,8,61000,15.310,100.058
610113,ทุ่งใหญ่,Thung Yai,thung-yai,610113,5,61000,15.483,99.974
610101,อุทัยใหม่,Uthai Mai,uthai-mai,610101,15,61000,15.375,100.031
