id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
470106,เชียงเครือ,Chiang Khruea,chiang-khruea,470106,17,47000,17.279,104.123
470111,ดงชน,Dong Chon,dong-chon,470111,10,47000,17.096,104.240
470115,ดงมะไฟ,Dong Mafai,dong-mafai,470115,12,47000,17.059,104.105
470120,ฮางโฮง,Hang Hong,hang-hong,470120,11,47000,17.220,104.122
470112,ห้วยยาง,Huai Yang,huai-yang,470112,16,47000,17.095,104.033
470102,ขมิ้น,Khamin,khamin,470102,14,47220,17.260,104.014
470121,โคกก่อง,Khok Kong,khok-kong,470121,8,47000,17.133,104.294
470117,เหล่าปอแดง,Lao Po Daeng,lao-po-daeng,470117,12,47000,17.137,104.212
470109,ม่วงลาย,Muang Lai,muang-lai,470109,9,47000,17.125,104.260
470103,งิ้วด่อน,Ngio Don,ngio-don,470103,16,47000,17.114,104.165
470104,โนนหอม,Non Hom,non-hom,470104,11,47000,17.053,104.196
470118,หนองลาด,Nong Lat,nong-lat,470118,10,47220,17.337,104.072
470113,พังขว้าง,Phang Khwang,phang-khwang,470113,14,47000,17.177,104.017
470107,ท่าแร่,Tha Rae,tha-rae,470107,8,47000,17.269,104.207
470101,ธาตุเชิงชุม,That Choeng Chum,that-choeng-chum,470101,43,47000,17.163,104.162
470116,ธาตุนาเวง,That Na Weng,that-na-weng,470116,5,47000,17.147,104.095
