id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
37010201,บ้านไก่คำ,Ban Kai Kham,37010201,37010201,15.82201769191155,104.63059321045876
37010202,บ้านบ่อบุ,Ban Bo Bu,37010202,37010202,15.805039284673013,104.62919980287552
37010203,บ้านโคกศรีบุญเรือง,Ban Khok Si Bun Rueang,37010203,37010203,15.77890952391833,104.63519051671028
37010204,บ้านโปโล,Ban Polo,37010204,37010204,15.80278106723442,104.6403805911541
37010205,บ้านโคกค่าย,Ban Khok Khai,37010205,37010205,15.836926494637703,104.60740953683853
37010206,บ้านโนนสมบูรณ์,Ban Non Sombun,37010206,37010206,15.800522824605313,104.65675681829453
37010207,บ้านไร่,Ban Rai,37010207,37010207,15.801481612981371,104.67956498265266
37010208,บ้านไก่คำ,Ban Kai Kham,37010208,37010208,15.82321637192104,104.63220924139023
37010209,บ้านบ่อบุ,Ban Bo Bu,37010209,37010209,15.802929465153719,104.62696954607964
37010210,บ้านสามัคคีพัฒนา,Ban Samakkhi Phatthana,37010210,37010210,15.781383530007922,104.61208999156952
37010211,บ้านไร่,Ban Rai,37010211,37010211,15.800355068433515,104.68013495206833
37010212,บ้านไก่คำ,Ban Kai Kham,37010212,37010212,15.821806083507688,104.63246271014214
37010213,บ้านไก่คำ,Ban Kai Kham,37010213,37010213,15.823498944537198,104.62963029742241
