id,name.th,name.en,name.slug,code.dopa,children_count.subdistricts,children_count.villages,geo.lat,geo.lon
6302,บ้านตาก,Ban Tak,ban-tak,6302,7,79,17.001,99.068
6304,แม่ระมาด,Mae Ramat,mae-ramat,6304,6,57,16.971,98.525
6306,แม่สอด,Mae Sot,mae-sot,6306,10,111,16.716,98.573
6301,เมืองตาก,Mueang Tak,mueang-tak,6301,11,109,16.862,99.129
6307,พบพระ,Phop Phra,phop-phra,6307,5,55,16.368,98.768
6303,สามเงา,Sam Ngao,sam-ngao,6303,6,46,17.250,99.034
6305,ท่าสองยาง,Tha Song Yang,tha-song-yang,6305,6,67,17.268,98.275
6308,อุ้มผาง,Umphang,umphang,6308,6,36,16.066,98.834
6309,วังเจ้า,Wang Chao,wang-chao,6309,3,28,16.748,99.184
