id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
401601,บ้านเรือ,Ban Ruea,ban-ruea,401601,9,40150,16.676,102.395
401616,ดินดำ,Din Dam,din-dam,401616,7,40150,16.722,102.398
401605,กุดขอนแก่น,Kut Khon Kaen,kut-khon-kaen,401605,15,40150,16.580,102.502
401606,นาชุมแสง,Na Chum Saeng,na-chum-saeng,401606,12,40150,16.602,102.331
401607,นาหว้า,Na Wa,na-wa,401607,11,40150,16.721,102.572
401612,หนองกุงเซิน,Nong Kung Soen,nong-kung-soen,401612,9,40150,16.633,102.518
401610,หนองกุงธนสาร,Nong Kung Thanasan,nong-kung-thanasan,401610,16,40150,16.650,102.437
401617,ภูเวียง,Phu Wiang,phu-wiang,401617,8,40150,16.679,102.364
401613,สงเปือย,Song Pueai,song-pueai,401613,11,40150,16.605,102.394
401614,ทุ่งชมพู,Thung Chomphu,thung-chomphu,401614,8,40150,16.762,102.524
401604,หว้าทอง,Wa Thong,wa-thong,401604,8,40150,16.761,102.469
