id,name.local,name.en,name.slug,code.id,children_count.subdistrict,geo.lat,geo.lon
1502,ไชโย,Chaiyo,chaiyo-1502,1502,9,14.687,100.494
1501,เมืองอ่างทอง,Mueang Ang Thong,mueang-ang-thong-1501,1501,14,14.588,100.459
1503,ป่าโมก,Pa Mok,pa-mok-1503,1503,8,14.509,100.461
1504,โพธิ์ทอง,Pho Thong,pho-thong-1504,1504,15,14.638,100.389
1507,สามโก้,Samko,samko-1507,1507,5,14.561,100.254
1505,แสวงหา,Sawaeng Ha,sawaeng-ha-1505,1505,7,14.741,100.364
1506,วิเศษชัยชาญ,Wiset Chai Chan,wiset-chai-chan-1506,1506,15,14.542,100.315
