id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
150607,บางจัก,Bang Chak,bang-chak,150607,14,14110,14.502,100.330
150613,หัวตะพาน,Hua Taphan,hua-taphan,150613,7,14110,14.583,100.387
150608,ห้วยคันแหลน,Huai Khan Laen,huai-khan-laen,150608,6,14110,14.555,100.294
150609,คลองขนาก,Khlong Khanak,khlong-khanak,150609,9,14110,14.530,100.337
150614,หลักแก้ว,Lak Kaeo,lak-kaeo,150614,8,14110,14.517,100.289
150612,ม่วงเตี้ย,Muang Tia,muang-tia,150612,12,14110,14.636,100.323
150601,ไผ่จำศีล,Phai Chamsin,phai-chamsin,150601,8,14110,14.590,100.366
150603,ไผ่ดำพัฒนา,Phai Dam Phatthana,phai-dam-phatthana,150603,8,14110,14.529,100.392
150610,ไผ่วง,Phai Wong,phai-wong,150610,7,14110,14.505,100.251
150602,ศาลเจ้าโรงทอง,San Chao Rong Thong,san-chao-rong-thong,150602,12,14110,14.597,100.340
150604,สาวร้องไห้,Sao Rong Hai,sao-rong-hai,150604,8,14110,14.546,100.223
150611,สี่ร้อย,Si Roi,si-roi,150611,7,14110,14.550,100.370
150615,ตลาดใหม่,Talat Mai,talat-mai,150615,5,14110,14.542,100.315
150605,ท่าช้าง,Tha Chang,tha-chang,150605,6,14110,14.562,100.333
150606,ยี่ล้น,Yi Lon,yi-lon,150606,9,14110,14.579,100.301
