id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
32020901,บ้านหนองเรือ,Ban Nong Ruea,32020901,32020901,15.3227,103.5620
32020902,บ้านตลุง,Ban Talung,32020902,32020902,15.3060,103.5402
32020903,บ้านดงยาง,Ban Dong Yang,32020903,32020903,15.3206,103.5479
32020904,บ้านขุนไชยทอง,Ban Khun Chai Thong,32020904,32020904,15.3163,103.5269
32020905,บ้านโนนพิลา,Ban Non Phila,32020905,32020905,15.3237,103.5594
32020906,บ้านโนนตาอุ่น,Ban Non Ta Un,32020906,32020906,15.3327,103.5620
32020907,บ้านยางใหม่,Ban Yang Mai,32020907,32020907,15.3151,103.5821
32020908,บ้านยางขามเฒ่า,Ban Yang Kham Thao,32020908,32020908,15.3100,103.5821
32020909,บ้านโนนสีดา,Ban Non Sida,32020909,32020909,15.3221,103.5566
32020910,บ้านตลุงนคร,Ban Talung Nakhon,32020910,32020910,15.3067,103.5381
