id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
720904,บ้านดอน,Ban Don,ban-don,720904,9,72160,14.303,99.923
720910,บ้านโข้ง,Ban Khong,ban-khong,720910,14,72160,14.578,99.864
720911,เจดีย์,Chedi,chedi,720911,8,72160,14.353,99.966
720903,จรเข้สามพัน,Chorakhe Sam Phan,chorakhe-sam-phan,720903,15,72160,14.317,99.850
720908,ดอนคา,Don Kha,don-kha,720908,20,72160,14.452,99.854
720906,ดอนมะเกลือ,Don Makluea,don-makluea,720906,12,72220,14.263,99.950
720913,กระจัน,Krachan,krachan,720913,10,72160,14.367,99.928
720907,หนองโอ่ง,Nong Ong,nong-ong,720907,14,72160,14.418,99.886
720909,พลับพลาไชย,Phlapphla Chai,phlapphla-chai,720909,14,72160,14.517,99.887
720912,สระพังลาน,Sa Phang Lan,sa-phang-lan,720912,10,72220,14.253,99.906
720902,สระยายโสม,Sa Yai Som,sa-yai-som,720902,10,72220,14.273,99.874
720901,อู่ทอง,U Thong,u-thong,720901,12,72160,14.377,99.880
720905,ยุ้งทะลาย,Yung Thalai,yung-thalai,720905,7,72160,14.322,99.898
