id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
76051401,บ้านคอละออม,Ban Kho La Om,76051401,76051401,12.921345718656163,99.85128298401833
76051402,บ้านท่าเหว,Ban Tha Heo,76051402,76051402,12.935676845051342,99.84730795025826
76051403,บ้านบ่อตะกั่ว,Ban Bo Takua,76051403,76051403,12.9497562050349,99.85062852501869
76051404,บ้านน้ำลัด,Ban Nam Lat,76051404,76051404,12.960238093502577,99.85132053494453
76051405,บ้านห้วยตะแกละ,Ban Huai Taklae,76051405,76051405,12.9571170985191,99.83704045414925
76051406,บ้านท่าแลง,Ban Tha Laeng,76051406,76051406,12.979266428825326,99.85444128513336
76051407,บ้านแม่เบื้อ,Ban Mae Buea,76051407,76051407,12.983389478520062,99.84714969992638
76051408,บ้านหนองน้ำถ่าย,Ban Nong Nam Thai,76051408,76051408,12.994341691256292,99.85958710312843
76051409,บ้านลุ่มเสมอ,Ban Lum Samao,76051409,76051409,13.008526186045723,99.87233430147171
76051410,บ้านชลประทานราษฎร์,Ban Chon Prathan Rat,76051410,76051410,12.921669890405132,99.85516682267189
