id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
440406,ขามเรียง,Kham Riang,kham-riang,440406,23,44150,16.247,103.236
440410,ขามเฒ่าพัฒนา,Kham Thao Phatthana,kham-thao-phatthana,440410,21,44150,16.277,103.321
440402,คันธารราษฎร์,Khanthararat,khanthararat,440402,11,44150,16.299,103.283
440401,โคกพระ,Khok Phra,khok-phra,440401,15,44150,16.337,103.316
440407,เขวาใหญ่,Khwao Yai,khwao-yai,440407,21,44150,16.228,103.184
440409,กุดใส้จ่อ,Kut Sai Cho,kut-sai-cho,440409,11,44150,16.283,103.380
440403,มะค่า,Makha,makha,440403,15,44150,16.254,103.351
440405,นาสีนวน,Na Si Nuan,na-si-nuan,440405,27,44150,16.317,103.202
440408,ศรีสุข,Si Suk,si-suk,440408,24,44150,16.348,103.263
440404,ท่าขอนยาง,Tha Khon Yang,tha-khon-yang,440404,15,44150,16.256,103.275
