id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
330910,บัวหุ่ง,Bua Hung,bua-hung,330910,18,33160,15.321,104.105
330906,จิกสังข์ทอง,Chik Sang Thong,chik-sang-thong,330906,10,33160,15.435,104.125
330907,ด่าน,Dan,dan,330907,13,33160,15.421,104.026
330908,ดู่,Du,du,330908,14,33160,15.416,104.162
330902,เมืองแคน,Muang Khaen,muang-khaen,330902,14,33160,15.351,104.214
330901,เมืองคง,Mueang Khong,mueang-khong,330901,15,33160,15.356,104.159
330903,หนองแค,Nong Khae,nong-khae,330903,17,33160,15.380,104.106
330913,หนองหมี,Nong Me,nong-me,330913,18,33160,15.271,104.293
330909,หนองอึ่ง,Nong Ueng,nong-ueng,330909,17,33160,15.278,104.176
330911,ไผ่,Phai,phai,330911,12,33160,15.332,104.257
330915,สร้างปี่,Sang Pe,sang-pe,330915,12,33160,15.317,104.305
330912,ส้มป่อย,Som Poi,som-poi,330912,17,33160,15.283,104.232
330914,หว้านคำ,Wan Kham,wan-kham,330914,13,33160,15.407,104.200
