id,name.local,name.en,name.slug,code.id,children_count.subdistrict,geo.lat,geo.lon
9503,บันนังสตา,Bannang Sata,bannang-sata-9503,9503,6,6.355,101.327
9502,เบตง,Betong,betong-9502,9502,5,5.803,101.009
9507,กาบัง,Kabang,kabang-9507,9507,2,6.449,101
9508,กรงปีนัง,Krong Pinang,krong-pinang-9508,9508,4,6.456,101.23
9506,รามัน,Raman,raman-9506,9506,16,6.464,101.374
9504,ธารโต,Than To,than-to-9504,9504,4,6.167,101.187
9505,ยะหา,Yaha,yaha-9505,9505,7,6.527,101.153
9501,เมืองยะลา,Yala,yala-9501,9501,14,6.523,101.181
