id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
610611,บ้านบึง,Ban Bueng,ban-bueng,610611,7,61140,15.028,99.553
610612,บ้านใหม่คลองเคียน,Ban Mai Khlong Khian,ban-mai-khlong-khian,610612,8,61180,15.238,99.674
610601,บ้านไร่,Ban Rai,ban-rai,610601,11,61140,15.050,99.464
610614,เจ้าวัด,Chao Wat,chao-wat,610614,7,61140,15.132,99.431
610610,หูช้าง,Hu Chang,hu-chang,610610,13,61180,15.142,99.681
610603,ห้วยแห้ง,Huai Haeng,huai-haeng,610603,9,61140,15.175,99.556
610607,แก่นมะกรูด,Kaen Makrut,kaen-makrut,610607,4,61140,15.292,99.168
610604,คอกควาย,Khok Khwai,khok-khwai,610604,16,61140,15.226,99.412
610606,เมืองการุ้ง,Mueang Ka Rung,mueang-ka-rung,610606,13,61180,15.177,99.724
610613,หนองบ่มกล้วย,Nong Bom Kluai,nong-bom-kluai,610613,11,61180,15.021,99.730
610609,หนองจอก,Nong Chok,nong-chok,610609,16,61180,15.047,99.685
610602,ทัพหลวง,Thap Luang,thap-luang,610602,15,61140,15.054,99.603
610605,วังหิน,Wang Hin,wang-hin,610605,6,61180,15.270,99.700
