id,name.local,name.en,name.slug,code.id,children_count.subdistrict,geo.lat,geo.lon
3901,เมืองหนองบัวลำภู,Mueang Nong Bua Lam Phu,mueang-nong-bua-lam-phu-3901,3901,15,17.243,102.44
3902,นากลาง,Na Klang,na-klang-3902,3902,9,17.181,102.154
3906,นาวัง,Na Wang,na-wang-3906,3906,5,17.308,102.117
3903,โนนสัง,Non Sang,non-sang-3903,3903,10,16.872,102.56
3904,ศรีบุญเรือง,Si Bun Rueang,si-bun-rueang-3904,3904,12,16.985,102.246
3905,สุวรรณคูหา,Suwannakhuha,suwannakhuha-3905,3905,8,17.551,102.277
