id,name.th,name.en,name.slug,code.dopa,children_count.subdistricts,children_count.villages,geo.lat,geo.lon
6505,บางกระทุ่ม,Bang Krathum,bang-krathum,6505,9,87,16.577,100.245
6504,บางระกำ,Bang Rakam,bang-rakam,6504,11,142,16.665,100.164
6503,ชาติตระการ,Chat Trakan,chat-trakan,6503,6,72,17.285,100.561
6501,เมืองพิษณุโลก,Mueang Phitsanulok,mueang-phitsanulok,6501,20,237,16.789,100.250
6502,นครไทย,Nakhon Thai,nakhon-thai,6502,11,145,17.126,100.839
6509,เนินมะปราง,Noen Maprang,noen-maprang,6509,7,77,16.542,100.596
6506,พรหมพิราม,Phrom Phiram,phrom-phiram,6506,12,123,16.936,100.205
6508,วังทอง,Wang Thong,wang-thong,6508,11,168,16.839,100.467
6507,วัดโบสถ์,Wat Bot,wat-bot,6507,6,61,16.968,100.296
