id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
230401,บ่อพลอย,Bo Phloi,bo-phloi,230401,10,23140,12.604,102.559
230402,ช้างทูน,Chang Thun,chang-thun,230402,6,23140,12.585,102.469
230403,ด่านชุมพล,Dan Chumphon,dan-chumphon,230403,7,23140,12.461,102.664
230404,หนองบอน,Nong Bon,nong-bon,230404,5,23140,12.683,102.447
230405,นนทรีย์,Nonsi,nonsi,230405,5,23140,12.544,102.600
