id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
140604,บ้านกรด,Ban Krot,ban-krot,140604,11,13160,14.307,100.604
140601,บ้านเลน,Ban Len,ban-len,140601,12,13160,14.241,100.598
140613,บ้านแป้ง,Ban Paeng,ban-paeng,140613,4,13160,14.239,100.557
140612,บ้านพลับ,Ban Phlap,ban-phlap,140612,5,13160,14.223,100.552
140603,บ้านโพ,Ban Pho,ban-pho,140603,9,13160,14.272,100.588
140616,บ้านสร้าง,Ban Sang,ban-sang,140616,8,13170,14.289,100.668
140607,บ้านหว้า,Ban Wa,ban-wa,140607,7,13160,14.258,100.616
140605,บางกระสั้น,Bang Krasan,bang-krasan,140605,17,13160,14.189,100.565
140609,บางประแดง,Bang Pradaeng,bang-pradaeng,140609,9,13160,14.288,100.544
140602,เชียงรากน้อย,Chiang Rak Noi,chiang-rak-noi,140602,12,13180,14.160,100.594
140618,ขนอนหลวง,Khanon Luang,khanon-luang,140618,5,13160,14.266,100.542
140606,คลองจิก,Khlong Chik,khlong-chik,140606,8,13160,14.214,100.597
140614,คุ้งลาน,Khung Lan,khung-lan,140614,5,13160,14.295,100.621
140611,เกาะเกิด,Ko Koet,ko-koet,140611,7,13160,14.206,100.539
140610,สามเรือน,Sam Ruean,sam-ruean,140610,8,13160,14.292,100.647
140615,ตลิ่งชัน,Taling Chan,taling-chan,140615,6,13160,14.250,100.642
140608,วัดยม,Wat Yom,wat-yom,140608,8,13160,14.260,100.568
