id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
30280301,บ้านพังเทียม,Ban Phang Thiam,30280301,30280301,15.285732337605177,102.01014339923859
30280302,บ้านโพนไพล,Ban Phon Phlai,30280302,30280302,15.26014346816612,101.98367938399315
30280303,บ้านชายพะเนา,Ban Chai Phanao,30280303,30280303,15.30139539219642,102.0066525042057
30280304,บ้านหนองโพธิ์,Ban Nong Pho,30280304,30280304,15.31259864749953,102.01756909489632
30280305,บ้านหัวถนน,Ban Hua Thanon,30280305,30280305,15.294045234386466,101.98813587427139
30280306,บ้านทองหลาง,Ban Thonglang,30280306,30280306,13.729736867450539,100.50215855240822
30280307,บ้านหนองปลาไหล,Ban Nong Pla Lai,30280307,30280307,15.32487743001646,102.00248971581459
30280308,บ้านหนองกก,Ban Nong Kok,30280308,30280308,15.34547798492643,102.0274356007576
30280309,บ้านโกรกช้างน้อย,Ban Krok Chang Noi,30280309,30280309,13.72706875088845,100.5340875685215
30280310,บ้านบึงน้อย,Ban Bueng Noi,30280310,30280310,15.270579146085298,102.01917573809624
30280311,บ้านตลุกผักไร,Ban Taluk Phak Rai,30280311,30280311,15.36622004850374,102.03725382685661
30280312,บ้านหนองแห้ว,Ban Nong Haeo,30280312,30280312,13.72706875088845,100.5340875685215
30280313,บ้านโนนทอง,Ban Non Thong,30280313,30280313,15.274483658866451,102.01346531510353
30280314,บ้านหัวทำนบ,Ban Hua Thamnop,30280314,30280314,15.247825958188566,101.9658413529396
30280315,บ้านสระตาล,Ban Sa Tan,30280315,30280315,15.345784494669427,102.0208078622818
30280316,บ้านห้วยยางโนนมะค่า,Ban Huai Yang Non Makha,30280316,30280316,15.30537306274129,102.01230123639107
30280317,บ้านโนนไทรโยง,Ban Non Sai Yong,30280317,30280317,13.72706875088845,100.5340875685215
30280318,บ้านยางสามต้น,Ban Yang Sam Ton,30280318,30280318,15.337928908884924,102.00984835624695
30280319,บ้านทองหลางพัฒนา,Ban Thonglang Phatthana,30280319,30280319,15.247591763241799,102.00867488980293
30280320,บ้านป่าเพกาโนนพุดซา,Ban Pa Pheka Non Phutsa,30280320,30280320,15.345824586627854,102.02120885252953
