id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
35010901,บ้านทุ่งแต้,Ban Thung Tae,35010901,35010901,15.89811523532688,104.18783694505692
35010902,บ้านโนนขี้เหล็ก,Ban Non Khilek,35010902,35010902,15.900293708719861,104.18615788221359
35010903,บ้านทุ่งแต้,Ban Thung Tae,35010903,35010903,15.899441153262895,104.18332010507584
35010904,บ้านหนองพานโลน,Ban Nong Phan Lon,35010904,35010904,15.886544037830907,104.17631551623344
35010905,บ้านคำเม็ก,Ban Kham Mek,35010905,35010905,15.910805252810771,104.16535198688507
35010906,บ้านหนองเม็ก,Ban Nong Mek,35010906,35010906,15.914838186467586,104.15300443768501
35010907,บ้านคำน้ำเกลี้ยง,Ban Kham Nam Kliang,35010907,35010907,15.941196643328476,104.18084174394608
35010908,บ้านทุ่งแต้,Ban Thung Tae,35010908,35010908,15.901513849879713,104.18103083968163
35010909,บ้านโนนสะอาด,Ban Non Sa-at,35010909,35010909,15.879174807937575,104.19623091816902
35010910,บ้านคำเม็ก,Ban Kham Mek,35010910,35010910,15.911192170326522,104.16740253567696
