id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
340504,เจียด,Chiat,chiat,340504,9,34170,15.872,105.222
340513,หัวนา,Hua Na,hua-na,340513,15,34170,15.867,105.155
340510,แก้งเหนือ,Kaeng Nuea,kaeng-nuea,340510,10,34170,15.932,105.128
340503,ขามป้อม,Kham Pom,kham-pom,340503,17,34170,15.977,105.179
340501,เขมราฐ,Khemarat,khemarat,340501,22,34170,16.049,105.136
340508,นาแวง,Na Waeng,na-waeng,340508,13,34170,16.011,105.329
340511,หนองนกทา,Nong Nok Tha,nong-nok-tha,340511,13,34170,16.019,105.096
340507,หนองผือ,Nong Phue,nong-phue,340507,14,34170,15.950,105.058
340512,หนองสิม,Nong Sim,nong-sim,340512,10,34170,16.025,105.037
