id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
841208,คลองปราบ,Khlong Prap,khlong-prap,841208,5,84120,8.749,99.348
841206,ควนศรี,Khuan Si,khuan-si,841206,8,84270,8.713,99.303
841207,ควนสุบรรณ,Khuan Suban,khuan-suban,841207,7,84120,8.876,99.367
841204,ลำพูน,Lamphun,lamphun,841204,7,84120,8.845,99.461
841201,นาสาร,Na San,na-san,841201,25,84120,8.812,99.359
841209,น้ำพุ,Nam Phu,nam-phu,841209,6,84120,8.781,99.300
841211,เพิ่มพูนทรัพย์,Phoem Phun Sap,phoem-phun-sap,841211,6,84120,8.746,99.462
841202,พรุพี,Phru Phi,phru-phi,841202,7,84270,8.707,99.391
841205,ท่าชี,Tha Chi,tha-chi,841205,6,84120,8.756,99.275
841203,ทุ่งเตา,Thung Tao,thung-tao,841203,5,84120,8.917,99.357
841210,ทุ่งเตาใหม่,Thung Tao Mai,thung-tao-mai,841210,8,84120,8.952,99.408
