id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
30070901,บ้านละลม,Ban La Lom,30070901,30070901,14.827687979317055,102.21866503357887
30070902,บ้านละลม,Ban La Lom,30070902,30070902,14.830503840629913,102.22115814685822
30070903,บ้านละลม,Ban La Lom,30070903,30070903,14.831013336483213,102.22097307443619
30070904,บ้านละลม,Ban La Lom,30070904,30070904,14.831111864804964,102.21770748496056
30070905,บ้านสระตะหมก,Ban Sa Tamok,30070905,30070905,14.84336273405775,102.2319433093071
30070906,บ้านกุดจอกน้อย,Ban Kut Chok Noi,30070906,30070906,14.795925328573361,102.21580848097801
30070907,บ้านกุดจอกใหญ่,Ban Kut Chok Yai,30070907,30070907,14.814886497955634,102.22278758883476
30070908,บ้านคลองกระชาย,Ban Khlong Krachai,30070908,30070908,14.797358106139683,102.23565950989723
30070909,บ้านคลองยาง,Ban Khlong Yang,30070909,30070909,14.774463652225254,102.25711718201637
30070910,บ้านหนองชุมแสง,Ban Nong Chum Saeng,30070910,30070910,14.83720756923777,102.2217857837677
30070911,บ้านหนองผักหวาน,Ban Nong Phak Wan,30070911,30070911,14.800663183177173,102.21667885780334
30070912,บ้านโคกพลวง,Ban Khok Phluang,30070912,30070912,14.813191936875233,102.22274199128151
