id,name.local,name.en,name.slug,code.id,children_count.subdistrict,geo.lat,geo.lon
2304,บ่อไร่,Bo Rai,bo-rai-2304,2304,5,12.585,102.469
2303,เขาสมิง,Khao Saming,khao-saming-2303,2303,8,12.469,102.435
2302,คลองใหญ่,Khlong Yai,khlong-yai-2302,2302,3,11.699,102.909
2307,เกาะช้าง,Ko Chang,ko-chang-2307,2307,2,12.161,102.247
2306,เกาะกูด,Ko Kut,ko-kut-2306,2306,2,11.817,102.397
2305,แหลมงอบ,Laem Ngop,laem-ngop-2305,2305,4,12.209,102.436
2301,เมืองตราด,Mueang Trat,mueang-trat-2301,2301,13,12.078,102.562
