id,name.local,name.en,name.slug,code.id,children_count.subdistrict,geo.lat,geo.lon
5306,บ้านโคก,Ban Khok,ban-khok-5306,5306,4,18.008,101.084
5305,ฟากท่า,Fak Tha,fak-tha-5305,5305,4,17.914,100.848
5308,ลับแล,Laplae,laplae-5308,5308,8,17.652,100.039
5301,เมืองอุตรดิตถ์,Mueang Uttaradit,mueang-uttaradit-5301,5301,17,17.613,100.079
5304,น้ำปาด,Nam Pat,nam-pat-5304,5304,6,17.74,100.758
5307,พิชัย,Phichai,phichai-5307,5307,11,17.301,100.107
5303,ท่าปลา,Tha Pla,tha-pla-5303,5303,8,17.76,100.333
5309,ทองแสนขัน,Thong Saen Khan,thong-saen-khan-5309,5309,4,17.581,100.299
5302,ตรอน,Tron,tron-5302,5302,5,17.502,99.976
