id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
860706,ด่านสวี,Dan Sawi,dan-sawi,860706,11,86130,10.243,99.191
860711,เขาค่าย,Khao Khai,khao-khai,860711,12,86130,10.104,98.891
860710,เขาทะลุ,Khao Thalu,khao-thalu,860710,11,86130,10.197,98.915
860707,ครน,Khron,khron,860707,14,86130,10.311,99.063
860701,นาโพธิ์,Na Pho,na-pho,860701,8,86130,10.198,99.107
860709,นาสัก,Na Sak,na-sak,860709,19,86130,10.177,99.000
860705,ปากแพรก,Pak Phraek,pak-phraek,860705,6,86130,10.291,99.148
860702,สวี,Sawi,sawi,860702,4,86130,10.247,99.081
860704,ท่าหิน,Tha Hin,tha-hin,860704,10,86130,10.213,99.151
860703,ทุ่งระยะ,Thung Raya,thung-raya,860703,11,86130,10.277,98.945
860708,วิสัยใต้,Wisai Tai,wisai-tai,860708,10,86130,10.360,99.040
