id,name.th,name.en,name.slug,code.dopa,children_count.subdistricts,children_count.villages,geo.lat,geo.lon
3702,ชานุมาน,Chanuman,chanuman,3702,5,62,16.156,104.996
3706,หัวตะพาน,Hua Taphan,hua-taphan,3706,8,85,15.723,104.513
3707,ลืออำนาจ,Lue Amnat,lue-amnat,3707,7,79,15.716,104.617
3701,เมืองอำนาจเจริญ,Mueang Amnat Charoen,mueang-amnat-charoen,3701,19,225,15.823,104.562
3703,ปทุมราชวงศา,Pathum Ratchawongsa,pathum-ratchawongsa,3703,7,73,15.862,104.828
3704,พนา,Phana,phana,3704,4,56,15.678,104.882
3705,เสนางคนิคม,Senangkhanikhom,senangkhanikhom,3705,6,58,16.050,104.616
