id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
460108,บึงวิชัย,Bueng Wichai,bueng-wichai,460108,9,46000,16.500,103.499
460107,เชียงเครือ,Chiang Khruea,chiang-khruea,460107,11,46000,16.434,103.612
460109,ห้วยโพธิ์,Huai Pho,huai-pho,460109,18,46000,16.392,103.578
460101,กาฬสินธุ์,Kalasin,kalasin,460101,38,46000,16.437,103.522
460117,ขมิ้น,Khamin,khamin,460117,11,46000,16.607,103.569
460116,กลางหมื่น,Klang Muen,klang-muen,460116,12,46000,16.518,103.641
460121,ลำคลอง,Lam Khlong,lam-khlong,460121,10,46000,16.587,103.450
460105,ลำปาว,Lam Pao,lam-pao,460105,11,46000,16.591,103.496
460106,ลำพาน,Lam Phan,lam-phan,460106,16,46000,16.457,103.484
460103,หลุบ,Lup,lup,460103,16,46000,16.393,103.512
460120,นาจารย์,Na Chan,na-chan,460120,9,46000,16.561,103.643
460115,หนองกุง,Nong Kung,nong-kung,460115,8,46000,16.534,103.526
460102,เหนือ,Nuea,nuea,460102,12,46000,16.442,103.574
460104,ไผ่,Phai,phai,460104,9,46000,16.522,103.575
460119,โพนทอง,Phon Thong,phon-thong,460119,10,46000,16.478,103.548
460113,ภูดิน,Phu Din,phu-din,460113,14,46000,16.636,103.528
460111,ภูปอ,Phu Po,phu-po,460111,9,46000,16.590,103.615
