id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
450120,ดงลาน,Dong Lan,dong-lan,450120,14,45000,16.064,103.578
450123,แคนใหญ่,Khaen Yai,khaen-yai,450123,11,45000,15.897,103.672
450104,ขอนแก่น,Khon Kaen,khon-kaen,450104,14,45000,16.025,103.591
450125,เมืองทอง,Mueang Thong,mueang-thong,450125,10,45000,15.932,103.591
450105,นาโพธิ์,Na Pho,na-pho,450105,10,45000,15.961,103.569
450101,ในเมือง,Nai Mueang,nai-mueang,450101,20,45000,16.051,103.653
450110,โนนรัง,Non Rang,non-rang,450110,9,45000,16.002,103.664
450124,โนนตาล,Non Tan,non-tan,450124,10,45000,15.969,103.666
450117,หนองแก้ว,Nong Kaeo,nong-kaeo,450117,13,45000,15.939,103.660
450118,หนองแวง,Nong Waeng,nong-waeng,450118,15,45000,16.103,103.603
450103,เหนือเมือง,Nuea Mueang,nuea-mueang,450103,23,45000,16.079,103.652
450109,ปอภาร,Po Phan,po-phan,450109,14,45000,16.081,103.523
450102,รอบเมือง,Rop Mueang,rop-mueang,450102,20,45000,16.006,103.632
450106,สะอาดสมบูรณ์,Sa-at Sombun,sa-at-sombun,450106,16,45000,15.932,103.626
450108,สีแก้ว,Si Kaeo,si-kaeo,450108,22,45000,16.126,103.527
