id,name.th,name.en,name.slug,code.dopa,children_count.villages,zip_codes,geo.lat,geo.lon
141210,บ้านกระทุ่ม,Ban Krathum,ban-krathum,141210,10,13110,14.390,100.383
141216,บ้านหลวง,Ban Luang,ban-luang,141216,6,13110,14.278,100.401
141202,บ้านแพน,Ban Phaen,ban-phaen,141202,9,13110,14.342,100.417
141208,บ้านโพธิ์,Ban Pho,ban-pho,141208,12,13110,14.351,100.394
141211,บ้านแถว,Ban Thaeo,ban-thaeo,141211,7,13110,14.301,100.348
141205,บางนมโค,Bang Nom Kho,bang-nom-kho,141205,11,13110,14.292,100.424
141212,ชายนา,Chai Na,chai-na,141212,7,13110,14.258,100.348
141203,เจ้าเจ็ด,Chao Chet,chao-chet,141203,9,13110,14.303,100.378
141217,เจ้าเสด็จ,Chao Sadet,chao-sadet,141217,6,13110,14.331,100.363
141215,ดอนทอง,Don Thong,don-thong,141215,5,13110,14.240,100.306
141206,หัวเวียง,Hua Wiang,hua-wiang,141206,13,13110,14.376,100.402
141214,ลาดงา,Lat Nga,lat-nga,141214,9,13110,14.372,100.358
141207,มารวิชัย,Manrawichai,manrawichai,141207,5,13110,14.240,100.371
141209,รางจรเข้,Rang Chorakhe,rang-chorakhe,141209,7,13110,14.351,100.366
141204,สามกอ,Sam Ko,sam-ko,141204,8,13110,14.306,100.399
141213,สามตุ่ม,Sam Tum,sam-tum,141213,10,13110,14.240,100.406
141201,เสนา,Sena,sena,141201,4,13110,14.328,100.404
