id,name.th,name.en,name.slug,code.dopa,geo.lat,geo.lon
41010801,บ้านเชียงยืน,Ban Chiang Yuen,41010801,41010801,17.452895956651147,102.69333019852638
41010802,บ้านเชียงยืน,Ban Chiang Yuen,41010802,41010802,17.45070567024625,102.69000425934791
41010803,บ้านอีหลุ่ง,Ban I Lung,41010803,41010803,17.454408160057874,102.67180547118187
41010804,บ้านดงหนองโพธิ์,Ban Dong Nong Phi,41010804,41010804,17.445822209129133,102.72321671247482
41010805,บ้านหนองตอ,Ban Nong To,41010805,41010805,17.458320384412275,102.73531213402748
41010806,บ้านนาเยีย,Ban Na Yia,41010806,41010806,17.45915066582511,102.72332534193993
41010807,บ้านป่อง,Ban Pong,41010807,41010807,17.428796240881695,102.62625887989998
41010808,บ้านหนองน้ำเค็ม,Ban Nong Nam Dem,41010808,41010808,17.43301097814026,102.68978968262672
41010809,บ้านหนองหลอด,Ban Nong Lot,41010809,41010809,17.465008583841484,102.70088329911232
41010810,บ้านจำปา,Ban Champa,41010810,41010810,17.44793195202852,102.63742223381996
41010811,บ้านบ่อน้อย,Ban Bo Noi,41010811,41010811,17.480653507821426,102.71871596574783
41010812,บ้านหนองเป็ด,Ban Nong Pet,41010812,41010812,17.45130825750687,102.70513728260994
41010813,บ้านโนนสวรรค์,Ban Non Sawan,41010813,41010813,17.41045191586324,102.64717474579811
41010814,บ้านเชียงยืน,Ban Chiang Yuen,41010814,41010814,17.451667761908816,102.68614187836647
41010815,บ้านเชียงยืน,Ban Chiang Yuen,41010815,41010815,17.451012721328624,102.69094839692116
41010816,บ้านหนองหลอด,Ban Nong Lot,41010816,41010816,17.462089243138607,102.69883275032043
41010817,บ้านหนองหลอดพัฒนา,Ban Nong Lot Phatthana,41010817,41010817,17.464604330865096,102.69954219460487
41010818,บ้านบ่อน้อยพัฒนา,Ban Bo Noi Phatthana,41010818,41010818,17.482027331428345,102.71730378270149
41010819,บ้านโพธิ์ชัย,Ban Pho Chai,41010819,41010819,17.4308486023319,102.69676342606544
41010820,บ้านเชียงยืน,Ban Chiang Yuen,41010820,41010820,17.45424696130749,102.6917852461338
41010821,บ้านสุขสำราญ,Ban Suk Samran,41010821,41010821,17.451831521686014,102.67206564545631
