id,name.th,name.en,name.slug,code.dopa,children_count.subdistricts,children_count.villages,geo.lat,geo.lon
1204,บางบัวทอง,Bang Bua Thong,bang-bua-thong,1204,8,136,13.914,100.422
1202,บางกรวย,Bang Kruai,bang-kruai,1202,9,90,13.811,100.453
1203,บางใหญ่,Bang Yai,bang-yai,1203,6,69,13.854,100.434
1201,เมืองนนทบุรี,Mueang Nonthaburi,mueang-nonthaburi,1201,10,161,13.823,100.492
1206,ปากเกร็ด,Pak Kret,pak-kret,1206,12,117,13.902,100.550
1205,ไทรน้อย,Sai Noi,sai-noi,1205,7,68,13.976,100.344
